CustomerID,InvoiceNo,Number of products
15494.0,562928,87
15494.0,577337,35
15497.0,541874,10
15497.0,577905,5
15497.0,C542644,1
15498.0,537771,9
15498.0,537829,19
15498.0,540114,9
15498.0,541684,106
15498.0,541950,19
15498.0,545842,30
15498.0,545859,16
15498.0,550274,23
15498.0,552958,15
15498.0,553050,19
15498.0,553051,1
15498.0,555418,32
15498.0,555419,1
15498.0,557615,24
15498.0,557623,5
15498.0,557964,10
15498.0,562939,36
15498.0,562940,3
15498.0,562941,1
15498.0,566980,13
15498.0,566981,20
15498.0,571180,34
15498.0,571181,1
15498.0,573119,9
15498.0,573121,1
15498.0,578030,20
15498.0,581129,36
15498.0,C537597,1
15498.0,C555873,2
15498.0,C556877,1
15498.0,C557649,1
15498.0,C564909,2
15498.0,C567541,2
15498.0,C571639,1
15498.0,C581499,1
15500.0,567312,18
15500.0,575981,22
15500.0,577603,12
15500.0,580071,16
15502.0,537216,18
15502.0,537217,4
15502.0,537407,6
15502.0,546096,55
15502.0,562608,89
15502.0,566242,8
15502.0,566243,1
15502.0,566244,5
15502.0,569382,1
15502.0,569389,3
15502.0,576063,11
15502.0,578480,12
15502.0,C537402,6
15502.0,C537406,4
15502.0,C537408,2
15502.0,C546529,2
15502.0,C546535,1
15502.0,C558357,3
15502.0,C562647,1
15502.0,C569390,3
15502.0,C574922,15
15502.0,C577154,1
15502.0,C578132,1
15503.0,538368,66
15504.0,567310,13
15505.0,559310,26
15505.0,562538,7
15505.0,563658,7
15505.0,567076,28
15505.0,571548,29
15505.0,C568561,1
15505.0,C569990,1
15506.0,561034,52
15506.0,572650,37
15506.0,577010,72
15507.0,557595,45
15508.0,550503,18
15508.0,551412,20
15508.0,551860,16
15508.0,555500,23
15508.0,555501,14
15508.0,555504,1
15510.0,541043,1
15511.0,566923,23
15511.0,571038,32
15511.0,572095,25
15511.0,573915,52
15511.0,579012,26
15512.0,538993,6
15512.0,559185,1
15513.0,536402,3
15513.0,537881,12
15513.0,541088,19
15513.0,541425,1
15513.0,542349,11
15513.0,546367,30
15513.0,546369,1
15513.0,547686,18
15513.0,552867,25
15513.0,552868,1
15513.0,552870,7
15513.0,554507,13
15513.0,557211,21
15513.0,561258,38
15513.0,564507,12
15513.0,565675,38
15513.0,565676,5
15513.0,573320,38
15513.0,574718,15
15513.0,C543381,1
15513.0,C566611,2
15513.0,C575159,3
15514.0,538313,30
15514.0,538327,22
15514.0,538342,1
15514.0,538809,11
15514.0,545637,20
15514.0,551391,15
15514.0,574667,32
15514.0,574668,1
15514.0,576572,2
15514.0,578667,26
15514.0,578951,6
15514.0,C538314,1
15514.0,C538341,30
15516.0,572350,13
15516.0,572351,1
15516.0,572792,1
15517.0,550785,27
15518.0,540816,42
15518.0,540819,1
15518.0,542090,21
15518.0,552296,42
15518.0,558754,49
15518.0,561683,1
15518.0,562576,30
15518.0,569835,24
15518.0,C540814,1
15518.0,C540820,1
15518.0,C559008,2
15518.0,C562577,1
15518.0,C562597,1
15520.0,581241,18
15521.0,548213,33
15521.0,548907,3
15521.0,552816,49
15521.0,552822,38
15521.0,560079,26
15521.0,565677,11
15521.0,565678,1
15521.0,573375,24
15521.0,C552343,1
15521.0,C565681,11
15521.0,C565683,1
15521.0,C574083,1
15521.0,C574259,1
15522.0,566564,41
15522.0,574831,15
15523.0,567154,10
15524.0,576512,1
15525.0,536528,48
15525.0,577938,36
15525.0,581166,72
15525.0,C581178,2
15526.0,574727,3
15526.0,574729,1
15527.0,539609,18
15527.0,542511,9
15527.0,551812,20
15527.0,556416,24
15527.0,560357,11
15527.0,566262,20
15527.0,573822,21
15527.0,577711,39
15527.0,C560317,2
15527.0,C574254,1
15528.0,548370,26
15529.0,537770,15
15529.0,538310,2
15529.0,541658,59
15529.0,546108,59
15529.0,547729,63
15529.0,549059,17
15529.0,553074,80
15529.0,560650,89
15529.0,566495,144
15529.0,569424,59
15529.0,576933,75
15529.0,C576919,2
15530.0,549235,53
15530.0,557949,24
15530.0,559896,16
15530.0,577256,14
15531.0,575491,181
15531.0,580133,38
15532.0,539294,49
15532.0,558096,91
15532.0,561885,60
15532.0,576303,51
15532.0,C558097,6
15532.0,C561886,1
15533.0,566294,33
15533.0,567176,11
15533.0,577554,39
15533.0,C567177,2
15533.0,C577486,1
15535.0,541244,34
15535.0,541246,1
15535.0,550335,12
15535.0,557315,25
15535.0,C538121,1
15535.0,C539035,1
15535.0,C541245,1
15537.0,558442,24
15539.0,580291,41
15540.0,579157,15
15541.0,563571,29
15543.0,544913,28
15544.0,536732,26
15544.0,543652,34
15544.0,544942,24
15544.0,553006,40
15544.0,557275,29
15544.0,559814,25
15544.0,563096,22
15544.0,575902,37
15544.0,579868,22
15544.0,C561211,1
15544.0,C579925,1
15545.0,537036,31
15545.0,571282,49
15547.0,538507,56
15547.0,542520,34
15547.0,545060,62
15547.0,545061,1
15547.0,546422,33
15547.0,549569,44
15547.0,554999,56
15547.0,563935,72
15547.0,566295,39
15547.0,567167,60
15547.0,567179,35
15547.0,569228,66
15547.0,573397,43
15547.0,580272,94
15549.0,542399,60
15549.0,559009,43
15549.0,568132,11
15549.0,C542593,1
15550.0,543739,12
15550.0,557786,17
15550.0,564537,20
15550.0,580688,12
15551.0,574237,29
15552.0,552198,17
15553.0,570428,55
15554.0,545705,14
15555.0,537204,32
15555.0,538156,37
15555.0,538597,26
15555.0,550331,88
15555.0,554103,76
15555.0,555399,23
15555.0,557123,37
15555.0,557150,13
15555.0,558906,92
15555.0,564724,68
15555.0,567912,85
15555.0,569216,63
15555.0,570857,18
15555.0,574673,102
15555.0,575339,27
15555.0,579001,100
15555.0,C538595,1
15555.0,C554100,11
15555.0,C567902,6
15555.0,C578991,8
15556.0,576609,31
15557.0,575870,19
15561.0,552263,7
15561.0,559877,8
15561.0,559879,1
15561.0,579096,11
15561.0,C565425,4
15562.0,539864,1
15563.0,539118,22
15563.0,554158,40
15563.0,577029,50
15563.0,577068,1
15563.0,C577066,1
15563.0,C577345,1
15563.0,C579930,2
15565.0,569035,4
15565.0,572089,4
15567.0,577669,7
15568.0,568547,20
15568.0,572836,16
15568.0,581074,17
15569.0,540823,7
15569.0,561862,20
15569.0,561865,2
15569.0,564160,1
15569.0,564709,1
15570.0,537141,44
15570.0,538371,37
15570.0,539450,29
15570.0,541214,30
15570.0,543602,14
15570.0,545183,18
15570.0,550008,16
15570.0,553524,32
15570.0,560845,21
15570.0,574269,58
15570.0,579493,18
15570.0,580310,2
15570.0,C543603,7
15571.0,567849,16
15571.0,574654,31
15571.0,576625,7
15571.0,579017,3
15572.0,545698,15
15572.0,545699,25
15572.0,548952,51
15572.0,563952,40
15572.0,576181,40
15572.0,576200,31
15572.0,580552,10
15573.0,566851,54
15573.0,575034,43
15574.0,536796,105
15574.0,539215,37
15574.0,539218,1
15574.0,556878,9
15576.0,574015,43
15577.0,543352,4
15577.0,559696,16
15577.0,559697,19
15578.0,558555,13
15579.0,542602,25
15579.0,569217,23
15581.0,537826,21
15581.0,539472,15
15581.0,539474,7
15581.0,539660,4
15581.0,546122,15
15581.0,550197,4
15581.0,551137,44
15581.0,551338,2
15581.0,557488,9
15581.0,559143,22
15581.0,561916,2
15581.0,562787,1
15581.0,562946,1
15581.0,C562786,1
15582.0,551693,22
15582.0,564963,14
15582.0,576387,8
15584.0,558620,35
15584.0,568583,19
15584.0,572287,39
15584.0,576654,29
15584.0,C576647,2
15585.0,556954,31
15587.0,539865,3
15587.0,560641,2
15587.0,566250,2
15587.0,572070,2
15589.0,542931,12
15589.0,547990,16
15589.0,547991,1
15589.0,C548609,1
15590.0,C544814,1
15592.0,572321,24
15593.0,569080,5
15594.0,550523,15
15594.0,565806,30
15594.0,567297,44
15594.0,575480,8
15594.0,578334,6
15594.0,C550959,1
15596.0,538146,21
15596.0,541292,21
15596.0,545522,17
15596.0,552326,16
15596.0,564895,2
15596.0,C542352,1
15596.0,C546209,2
15596.0,C553561,2
15596.0,C554530,2
15597.0,574511,22
15597.0,C575577,1
15598.0,571511,14
15598.0,C572119,1
15598.0,C574500,1
15599.0,553852,29
15599.0,575942,23
15601.0,536623,48
15601.0,539256,28
15601.0,540471,39
15601.0,542058,23
15601.0,542407,19
15601.0,543984,29
15601.0,544294,36
15601.0,548636,21
15601.0,553946,42
15601.0,557771,25
15601.0,562727,27
15601.0,566289,14
15601.0,571219,50
15601.0,579182,9
15601.0,C543627,1
15601.0,C544433,1
15601.0,C567717,2
15602.0,537424,3
15602.0,538719,1
15602.0,540842,1
15602.0,542718,7
15602.0,554264,5
15602.0,569019,16
15602.0,575890,7
15602.0,577129,2
15602.0,580076,5
15602.0,C538718,1
15602.0,C539712,1
15602.0,C540841,2
15602.0,C540843,1
15602.0,C543607,1
15602.0,C562051,1
15603.0,567711,2
15604.0,571696,17
15605.0,536535,12
15605.0,544724,7
15605.0,548655,20
15605.0,566226,11
15605.0,574265,17
15606.0,541568,10
15606.0,544083,10
15606.0,544825,9
15606.0,545684,7
15606.0,547509,8
15606.0,551515,7
15606.0,557667,6
15606.0,563188,8
15606.0,570243,12
15606.0,C569994,13
15606.0,C571045,1
15607.0,540460,13
15608.0,562950,18
15608.0,570416,38
15608.0,570419,2
15608.0,575876,2
15609.0,556048,16
15609.0,C556297,2
15610.0,571741,6
15611.0,540510,3
15611.0,545576,3
15611.0,547939,1
15611.0,555266,3
15611.0,556929,2
15611.0,558421,2
15611.0,564649,1
15611.0,564712,9
15611.0,569033,1
15611.0,569125,5
15611.0,573162,2
15611.0,578130,4
15611.0,579670,7
15611.0,C546167,1
15611.0,C569940,1
15612.0,570220,3
15612.0,574282,3
15615.0,539049,23
15615.0,539051,1
15615.0,539052,1
15615.0,541134,25
15615.0,543977,25
15615.0,547100,26
15615.0,549732,32
15615.0,550450,1
15615.0,552532,24
15615.0,552804,20
15615.0,556189,21
15615.0,556192,4
15615.0,558629,2
15615.0,558630,28
15615.0,562918,20
15615.0,562919,1
15615.0,563656,19
15615.0,563657,3
15615.0,564635,29
15615.0,570167,39
15615.0,572657,12
15615.0,575141,35
15615.0,579461,32
15615.0,C547853,3
15615.0,C550454,1
15615.0,C554874,1
15615.0,C559470,1
15618.0,561226,12
15618.0,566026,4
15618.0,566027,8
15618.0,574747,21
15618.0,C566741,4
15619.0,579257,3
15620.0,539261,31
15620.0,551584,29
15620.0,571205,40
15620.0,C552705,1
15620.0,C554005,1
15620.0,C572116,2
15621.0,577209,3
15621.0,579183,4
15621.0,580656,8
15621.0,580663,1
15621.0,C579266,1
15621.0,C580641,1
15622.0,545417,29
15622.0,551414,85
15622.0,551415,3
15622.0,554817,16
15622.0,554820,5
15622.0,566629,25
15622.0,566631,2
15622.0,566632,5
15622.0,573131,15
15622.0,C546128,3
15622.0,C548626,1
15622.0,C552029,7
15622.0,C553905,1
15622.0,C555329,1
15622.0,C567544,1
15622.0,C580968,15
15623.0,560896,19
15624.0,547922,10
15624.0,553491,8
15624.0,561511,13
15624.0,563250,3
15625.0,550479,36
15625.0,556533,10
15625.0,561909,8
15625.0,564710,10
15625.0,C556930,1
15625.0,C556938,1
15625.0,C562206,1
15625.0,C564997,1
15626.0,541126,20
15626.0,568220,29
15628.0,537674,19
15628.0,548185,22
15628.0,556283,17
15628.0,562163,19
15628.0,565316,16
15628.0,569652,22
15628.0,572399,16
15628.0,576378,15
15628.0,580559,9
15628.0,C562803,2
15630.0,553751,21
15630.0,572735,39
15630.0,C554341,1
15632.0,546155,26
15632.0,548458,9
15632.0,551417,29
15632.0,556447,9
15632.0,560686,15
15632.0,562881,26
15632.0,570091,39
15632.0,578350,14
15632.0,C548724,1
15632.0,C572481,9
15634.0,578080,15
15636.0,545430,8
15636.0,566235,17
15637.0,571551,15
15638.0,C543760,2
15639.0,561632,25
15640.0,536795,7
15640.0,538641,37
15640.0,539484,57
15640.0,540701,9
15640.0,543814,24
15640.0,549985,46
15640.0,551247,10
15640.0,555896,54
15640.0,561007,29
15640.0,562587,55
15640.0,562879,1
15640.0,567881,28
15640.0,574311,45
15640.0,578293,33
15640.0,580675,41
15640.0,C543811,2
15640.0,C562582,8
15641.0,539038,20
15641.0,545415,31
15641.0,547623,31
15641.0,564648,37
15643.0,545423,23
15643.0,555156,2
15643.0,555157,8
15643.0,C555880,1
15643.0,C556101,1
15643.0,C556677,1
15644.0,547548,55
15644.0,547553,12
15644.0,547960,45
15644.0,558105,120
15645.0,577695,52
15646.0,536813,17
15646.0,549182,11
15646.0,558918,7
15646.0,C549686,1
15648.0,546908,11
15648.0,553886,13
15648.0,C548350,2
15648.0,C549013,1
15649.0,537461,1
15649.0,540466,1
15651.0,547563,16
15651.0,574086,11
15651.0,574087,5
15652.0,566202,21
15653.0,563372,4
15653.0,565936,2
15654.0,576058,9
15654.0,579675,12
15655.0,549571,34
15655.0,C550812,3
15656.0,545190,15
15656.0,551661,4
15656.0,556790,16
15656.0,572718,12
15657.0,577011,1
15658.0,536627,14
15658.0,543106,10
15658.0,547407,2
15658.0,554704,21
15658.0,555385,1
15658.0,C541822,4
15658.0,C543771,2
15658.0,C547408,2
15659.0,572926,11
15660.0,537886,10
15660.0,545311,9
15660.0,553750,21
15660.0,553874,1
15660.0,561385,10
15660.0,561386,1
15660.0,566904,19
15660.0,576357,18
15660.0,576358,1
15660.0,C553875,1
15660.0,C554863,2
15660.0,C563222,1
15661.0,540173,1
15661.0,542235,4
15663.0,564544,9
15664.0,572021,17
15664.0,C539072,2
15665.0,549568,76
15665.0,558057,39
15667.0,573464,13
15668.0,552060,1
15669.0,547096,11
15669.0,557120,14
15669.0,564717,5
15669.0,573410,3
15669.0,C557944,2
15670.0,544107,12
15671.0,546435,21
15671.0,546764,17
15671.0,549633,12
15671.0,562555,6
15671.0,565685,8
15671.0,576148,9
15671.0,577727,5
15671.0,C546868,1
15671.0,C546885,1
15671.0,C562910,1
15673.0,541266,40
15673.0,552358,46
15673.0,559064,14
15673.0,566450,38
15674.0,548215,19
15674.0,548973,19
15674.0,552316,21
15674.0,552549,1
15674.0,568553,54
15674.0,C548972,19
15674.0,C549922,1
15674.0,C552553,1
15675.0,545659,3
15675.0,559358,13
15675.0,567313,5
15676.0,545232,61
15676.0,574532,135
15676.0,577726,6
15676.0,C552570,2
15676.0,C579886,12
15677.0,572242,33
15678.0,571557,12
15679.0,556282,13
15679.0,559466,9
15679.0,575481,84
15679.0,576610,4
15680.0,537828,30
15680.0,573379,33
15680.0,579685,15
15681.0,545654,17
15681.0,556248,14
15681.0,556249,1
15681.0,575922,14
15681.0,576356,7
15681.0,C577737,14
15683.0,563215,10
15687.0,541111,22
15687.0,542888,23
15687.0,544800,17
15687.0,546685,21
15687.0,555587,14
15687.0,569675,31
15687.0,576655,24
15687.0,576656,2
15687.0,579899,12
15687.0,C544561,1
15687.0,C555908,1
15689.0,538528,6
15689.0,563099,3
15690.0,564901,8
15690.0,580693,11
15691.0,548669,2
15692.0,575891,12
15694.0,536599,6
15694.0,537884,6
15694.0,538685,1
15694.0,541013,10
15694.0,546768,6
15694.0,549284,2
15694.0,553979,4
15694.0,555528,3
15694.0,557109,2
15694.0,569407,14
15694.0,575685,9
15694.0,576239,8
15694.0,580132,6
15694.0,581487,1
15694.0,C542832,1
15695.0,546915,19
15695.0,546916,3
15696.0,541274,31
15696.0,542374,16
15696.0,542549,1
15696.0,545696,20
15696.0,548038,18
15696.0,551599,17
15696.0,567524,18
15696.0,574704,47
15696.0,C548576,3
15696.0,C552016,1
15696.0,C552707,1
15696.0,C568601,1
15699.0,577807,18
15700.0,557311,85
15700.0,557513,1
15700.0,C557512,3
15701.0,563909,124
15701.0,568409,8
15701.0,569224,69
15701.0,581165,29
15703.0,547038,5
15704.0,552281,47
15704.0,555556,27
15704.0,560989,41
15704.0,560994,2
15705.0,554122,6
15706.0,563352,29
15706.0,568167,23
15706.0,569822,2
15706.0,570017,1
15706.0,C563716,1
15706.0,C568584,2
15706.0,C570508,1
15707.0,566735,41
15707.0,569894,45
15707.0,573094,51
15707.0,574536,68
15708.0,537051,37
15708.0,540514,41
15708.0,542614,7
15708.0,545045,62
15708.0,551518,30
15708.0,561043,44
15708.0,573323,52
15708.0,C537039,3
15708.0,C552014,2
15708.0,C561041,3
15708.0,C561591,1
15709.0,545237,6
15712.0,544969,18
15712.0,556239,9
15712.0,564016,14
15712.0,568893,1
15712.0,579693,11
15713.0,537843,9
15713.0,560562,10
15713.0,C538749,1
15714.0,567983,5
15714.0,579099,29
15716.0,537131,37
15716.0,547864,20
15716.0,554094,35
15716.0,560240,25
15717.0,550619,7
15719.0,540278,104
15719.0,543111,70
15719.0,545503,29
15719.0,547359,68
15719.0,549241,61
15719.0,551810,43
15719.0,554376,79
15719.0,556728,75
15719.0,559289,69
15719.0,562517,91
15719.0,565129,87
15719.0,570103,65
15719.0,574863,90
15719.0,C559705,1
15720.0,576593,128
15721.0,579124,84
15722.0,544648,11
15722.0,555533,21
15722.0,564137,14
15722.0,574445,20
15722.0,574446,1
15722.0,C555532,3
15723.0,538201,38
15724.0,545083,5
15724.0,554111,6
15724.0,C546214,1
15725.0,578534,32
15727.0,539044,66
15727.0,540979,32
15727.0,548978,46
15727.0,554667,14
15727.0,560527,30
15727.0,564346,74
15727.0,578244,39
15728.0,C572228,4
15729.0,552806,5
15729.0,C554686,1
15730.0,553489,29
15730.0,566049,18
15730.0,569643,23
15730.0,C553780,3
15732.0,536777,5
15732.0,552838,9
15733.0,545343,10
15734.0,554306,11
15734.0,563510,15
15737.0,549587,29
15737.0,555494,12
15737.0,555724,1
15737.0,555725,1
15737.0,560190,10
15737.0,567630,12
15737.0,576892,4
15737.0,578708,2
15737.0,C549912,2
15737.0,C555723,1
15737.0,C555727,2
15737.0,C568598,3
15738.0,536733,14
15738.0,541408,12
15738.0,542659,10
15738.0,545044,14
15738.0,546531,13
15738.0,548172,13
15738.0,551124,10
15738.0,553846,9
15738.0,553847,1
15738.0,556130,11
15738.0,559060,9
15738.0,563941,6
15738.0,565417,12
15738.0,570076,12
15738.0,573126,15
15738.0,577599,12
15738.0,C538066,1
15738.0,C543637,1
15738.0,C546256,1
15739.0,569494,8
15740.0,572230,9
15743.0,555942,18
15743.0,563689,16
15743.0,574046,29
15743.0,578323,23
15744.0,567969,3
15745.0,550325,18
15745.0,568397,18
15745.0,574591,17
15745.0,577528,9
15745.0,C569957,1
15745.0,C579989,2
15746.0,561648,28
15746.0,C561649,1
15747.0,557406,19
15747.0,563026,24
15747.0,578927,47
15748.0,573360,20
15749.0,540815,3
15749.0,540818,2
15749.0,550461,5
15749.0,C550456,5
15750.0,537689,17
15750.0,537768,2
15750.0,545334,47
15750.0,557745,66
15750.0,568668,74
15750.0,574009,41
15750.0,578677,25
15750.0,581123,19
15750.0,C538083,2
15752.0,536611,14
15752.0,545872,89
15752.0,548796,54
15752.0,559876,57
15752.0,563376,58
15752.0,565915,67
15752.0,573485,66
15752.0,C565864,1
15753.0,543456,1
15754.0,549256,6
15754.0,568393,13
15754.0,571903,9
15754.0,C572027,1
15755.0,544391,19
15755.0,550478,18
15755.0,564186,29
15755.0,566440,21
15755.0,568367,39
15755.0,579467,15
15755.0,C567348,4
15755.0,C581465,4
15756.0,548864,39
15756.0,552654,47
15756.0,559526,49
15756.0,570229,56
15757.0,552121,16
15757.0,569637,29
15758.0,576398,9
15759.0,539272,4
15759.0,544143,2
15759.0,551990,1
15762.0,568098,22
15762.0,569705,15
15763.0,568044,33
15763.0,574951,28
15763.0,C568418,2
15764.0,545906,59
15764.0,556044,9
15764.0,556045,24
15764.0,564353,85
15764.0,564354,1
15764.0,566465,2
15764.0,C562126,2
15764.0,C565016,3
15764.0,C566464,2
15764.0,C567355,1
15766.0,569918,11
15768.0,551347,10
15768.0,553932,8
15768.0,563381,9
15768.0,C553407,1
15769.0,536992,1
15769.0,540160,3
15769.0,540478,8
15769.0,543831,10
15769.0,544936,1
15769.0,545865,8
15769.0,546112,1
15769.0,546789,9
15769.0,550135,2
15769.0,550476,2
15769.0,554282,6
15769.0,554709,3
15769.0,554710,1
15769.0,557485,6
15769.0,559322,7
15769.0,564310,7
15769.0,564311,4
15769.0,564312,6
15769.0,564811,1
15769.0,566481,3
15769.0,569740,15
15769.0,569839,6
15769.0,571298,6
15769.0,573322,1
15769.0,575255,5
15769.0,580297,8
15769.0,C560148,1
15769.0,C567706,1
15769.0,C569743,15
15773.0,580490,10
15774.0,569211,25
15775.0,549443,7
15776.0,561799,18
15777.0,538671,5
15777.0,542154,1
15777.0,542155,1
15777.0,549909,14
15777.0,C539277,1
15780.0,539379,12
15780.0,549579,13
15780.0,556190,4
15781.0,543283,5
15781.0,561118,6
15781.0,576317,9
15781.0,C561588,1
15782.0,566282,21
15782.0,572128,13
15782.0,579551,9
15782.0,C572530,1
15783.0,579270,14
15785.0,544309,29
15785.0,554824,16
15785.0,558924,9
15785.0,558925,1
15785.0,574837,28
15785.0,C548357,1
15785.0,C555362,1
15785.0,C575590,2
15786.0,563557,165
15786.0,572499,97
15786.0,572504,4
15786.0,C564955,9
15786.0,C572989,4
15787.0,570223,80
15787.0,576052,70
15787.0,576054,50
15789.0,539262,25
15790.0,579465,34
15791.0,553879,54
15791.0,572932,21
15791.0,C555365,1
15793.0,546691,3
15793.0,573483,5
15793.0,578689,4
15793.0,C579766,1
15795.0,559866,42
15796.0,543626,19
15796.0,552259,24
15796.0,554329,11
15796.0,555522,14
15796.0,564059,16
15796.0,568727,13
15796.0,578031,18
15796.0,581472,17
15796.0,C543729,1
15796.0,C555597,1
15797.0,541983,1
15797.0,543394,5
15797.0,552523,1
15797.0,563727,1
15799.0,540541,22
15799.0,555876,15
15799.0,568168,61
15800.0,549263,14
15800.0,564335,103
15801.0,563942,9
15801.0,570459,50
15801.0,572487,5
15801.0,C571003,5
15802.0,560651,1
15802.0,C560645,1
15802.0,C560653,1
15803.0,571908,8
15804.0,554557,34
15804.0,557676,28
15804.0,561889,31
15804.0,564091,29
15804.0,565779,34
15804.0,566723,12
15804.0,566954,1
15804.0,567942,10
15804.0,569716,14
15804.0,574081,27
15804.0,577697,11
15804.0,579194,11
15804.0,581585,21
15804.0,C562223,1
15804.0,C564426,2
15804.0,C566953,3
15804.0,C568097,1
15804.0,C568581,1
15804.0,C578110,3
15805.0,538172,11
15805.0,544894,36
15805.0,550775,53
15805.0,550776,9
15805.0,554702,25
15805.0,555627,10
15805.0,555840,1
15805.0,557226,16
15805.0,557227,1
15805.0,557228,1
15805.0,564526,33
15805.0,569825,17
15805.0,572652,66
15805.0,572654,2
15805.0,574041,1
15805.0,574948,8
15805.0,576875,9
15805.0,C551178,3
15805.0,C558436,1
15805.0,C575616,2
15806.0,545907,16
15806.0,558999,7
15806.0,572512,8
15807.0,568094,40
15807.0,572077,7
15807.0,572078,1
15808.0,537154,55
15808.0,538660,42
15808.0,540099,41
15808.0,543277,57
15808.0,C538647,2
15809.0,543586,13
15809.0,547965,4
15809.0,553902,9
15809.0,556097,1
15809.0,574307,8
15809.0,C574473,8
15810.0,544094,26
15810.0,550993,32
15810.0,557762,29
15810.0,567702,2
15810.0,C562116,1
15810.0,C567690,20
15810.0,C567703,2
15811.0,538113,16
15811.0,539423,7
15811.0,543996,26
15811.0,553672,25
15811.0,564559,31
15811.0,577082,28
15811.0,C545850,2
15811.0,C553851,3
15811.0,C578061,1
15812.0,542212,2
15812.0,548349,3
15812.0,555499,27
15812.0,559640,5
15812.0,564334,4
15813.0,549999,29
15813.0,553205,11
15814.0,571936,24
15814.0,572108,14
15814.0,574278,16
15814.0,578100,18
15814.0,C575641,1
15814.0,C580970,1
